"Step","drqv2/run4 - train/score","drqv2/run4 - train/score__MIN","drqv2/run4 - train/score__MAX","drqv2/run3 - train/score","drqv2/run3 - train/score__MIN","drqv2/run3 - train/score__MAX","drqv2/run2 - train/score","drqv2/run2 - train/score__MIN","drqv2/run2 - train/score__MAX","drqv2/run1 - train/score","drqv2/run1 - train/score__MIN","drqv2/run1 - train/score__MAX","drqv2/run0 - train/score","drqv2/run0 - train/score__MIN","drqv2/run0 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run4 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run4 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run4 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run3 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run3 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run3 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run2 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run2 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run2 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run1 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run1 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run1 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run0 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run0 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run0 - train/score__MAX"
"478","75.30845642089844","75.30845642089844","75.30845642089844","48.393226623535156","48.393226623535156","48.393226623535156","36.929508209228516","36.929508209228516","36.929508209228516","62.741172790527344","62.741172790527344","62.741172790527344","72.92945098876953","72.92945098876953","72.92945098876953","70.92047852277756","70.92047852277756","70.92047852277756","35.26669463515282","35.26669463515282","35.26669463515282","47.81387220323086","47.81387220323086","47.81387220323086","66.59148396551609","66.59148396551609","66.59148396551609","","",""
"479","70.12718200683594","70.12718200683594","70.12718200683594","76.36602020263672","76.36602020263672","76.36602020263672","76.3070068359375","76.3070068359375","76.3070068359375","69.12322235107422","69.12322235107422","69.12322235107422","72.46134185791016","72.46134185791016","72.46134185791016","74.3756633400917","74.3756633400917","74.3756633400917","63.026310443878174","63.026310443878174","63.026310443878174","-20.081958904862404","-20.081958904862404","-20.081958904862404","73.60356935858727","73.60356935858727","73.60356935858727","55.85975781083107","55.85975781083107","55.85975781083107"
"480","67.64673614501953","67.64673614501953","67.64673614501953","60.682064056396484","60.682064056396484","60.682064056396484","65.68624114990234","65.68624114990234","65.68624114990234","74.39479064941406","74.39479064941406","74.39479064941406","72.70787048339844","72.70787048339844","72.70787048339844","68.98333825543523","68.98333825543523","68.98333825543523","65.61908139288425","65.61908139288425","65.61908139288425","41.134529285132885","41.134529285132885","41.134529285132885","76.88849830627441","76.88849830627441","76.88849830627441","-32.4822415523231","-32.4822415523231","-32.4822415523231"
"481","85.02934265136719","85.02934265136719","85.02934265136719","73.91787719726562","73.91787719726562","73.91787719726562","68.67668914794922","68.67668914794922","68.67668914794922","76.30075073242188","76.30075073242188","76.30075073242188","44.60749435424805","44.60749435424805","44.60749435424805","39.757106063421816","39.757106063421816","39.757106063421816","70.1411234550178","70.1411234550178","70.1411234550178","47.997869439423084","47.997869439423084","47.997869439423084","80.63511884212494","80.63511884212494","80.63511884212494","-97.65490508079529","-97.65490508079529","-97.65490508079529"
"482","64.0417709350586","64.0417709350586","64.0417709350586","68.204833984375","68.204833984375","68.204833984375","60.049835205078125","60.049835205078125","60.049835205078125","51.9201545715332","51.9201545715332","51.9201545715332","63.484344482421875","63.484344482421875","63.484344482421875","69.7362274825573","69.7362274825573","69.7362274825573","67.73152729868889","67.73152729868889","67.73152729868889","67.47637602686882","67.47637602686882","67.47637602686882","79.3322931677103","79.3322931677103","79.3322931677103","66.87773805484176","66.87773805484176","66.87773805484176"
"483","66.20628356933594","66.20628356933594","66.20628356933594","73.72808074951172","73.72808074951172","73.72808074951172","65.9409408569336","65.9409408569336","65.9409408569336","72.83917236328125","72.83917236328125","72.83917236328125","70.47819519042969","70.47819519042969","70.47819519042969","67.8276170194149","67.8276170194149","67.8276170194149","32.30859128013253","32.30859128013253","32.30859128013253","-16.14570695348084","-16.14570695348084","-16.14570695348084","68.22571951150894","68.22571951150894","68.22571951150894","80.94709342718124","80.94709342718124","80.94709342718124"
"484","60.70213317871094","60.70213317871094","60.70213317871094","65.8751449584961","65.8751449584961","65.8751449584961","69.9013442993164","69.9013442993164","69.9013442993164","75.07893371582031","75.07893371582031","75.07893371582031","53.912105560302734","53.912105560302734","53.912105560302734","31.57433094084263","31.57433094084263","31.57433094084263","44.793804094195366","44.793804094195366","44.793804094195366","46.524112187325954","46.524112187325954","46.524112187325954","66.31166270747781","66.31166270747781","66.31166270747781","63.100112438201904","63.100112438201904","63.100112438201904"
"485","81.02983093261719","81.02983093261719","81.02983093261719","75.1998519897461","75.1998519897461","75.1998519897461","58.12623596191406","58.12623596191406","58.12623596191406","62.95716857910156","62.95716857910156","62.95716857910156","65.04500579833984","65.04500579833984","65.04500579833984","32.41787335276604","32.41787335276604","32.41787335276604","65.66505777835846","65.66505777835846","65.66505777835846","36.488564640283585","36.488564640283585","36.488564640283585","70.89453592896461","70.89453592896461","70.89453592896461","-65.14090590178967","-65.14090590178967","-65.14090590178967"
"486","67.73724365234375","67.73724365234375","67.73724365234375","63.721736907958984","63.721736907958984","63.721736907958984","62.93370819091797","62.93370819091797","62.93370819091797","62.282630920410156","62.282630920410156","62.282630920410156","67.64911651611328","67.64911651611328","67.64911651611328","59.8046300560236","59.8046300560236","59.8046300560236","-18.16240218281746","-18.16240218281746","-18.16240218281746","-47.980957984924316","-47.980957984924316","-47.980957984924316","72.87296649813652","72.87296649813652","72.87296649813652","71.64148251712322","71.64148251712322","71.64148251712322"
"487","61.6389045715332","61.6389045715332","61.6389045715332","72.700439453125","72.700439453125","72.700439453125","76.61758422851562","76.61758422851562","76.61758422851562","75.73872375488281","75.73872375488281","75.73872375488281","67.02225494384766","67.02225494384766","67.02225494384766","47.006691701710224","47.006691701710224","47.006691701710224","-13.781977444887161","-13.781977444887161","-13.781977444887161","54.94202820956707","54.94202820956707","54.94202820956707","69.88215677440166","69.88215677440166","69.88215677440166","70.24814894795418","70.24814894795418","70.24814894795418"
"488","57.83098220825195","57.83098220825195","57.83098220825195","76.88957214355469","76.88957214355469","76.88957214355469","82.42508697509766","82.42508697509766","82.42508697509766","54.957828521728516","54.957828521728516","54.957828521728516","84.18376159667969","84.18376159667969","84.18376159667969","73.96975553035736","73.96975553035736","73.96975553035736","69.78882083296776","69.78882083296776","69.78882083296776","69.63074115291238","69.63074115291238","69.63074115291238","69.80419382452965","69.80419382452965","69.80419382452965","71.43715345859528","71.43715345859528","71.43715345859528"
"489","61.66409683227539","61.66409683227539","61.66409683227539","80.60511779785156","80.60511779785156","80.60511779785156","68.10126495361328","68.10126495361328","68.10126495361328","71.9697036743164","71.9697036743164","71.9697036743164","73.7428970336914","73.7428970336914","73.7428970336914","59.92956095188856","59.92956095188856","59.92956095188856","63.565923146903515","63.565923146903515","63.565923146903515","59.17918187752366","59.17918187752366","59.17918187752366","76.60489851236343","76.60489851236343","76.60489851236343","61.01852738857269","61.01852738857269","61.01852738857269"
"490","41.17567443847656","41.17567443847656","41.17567443847656","77.57138061523438","77.57138061523438","77.57138061523438","60.85543441772461","60.85543441772461","60.85543441772461","63.6040153503418","63.6040153503418","63.6040153503418","42.46357345581055","42.46357345581055","42.46357345581055","-14.658176802098751","-14.658176802098751","-14.658176802098751","56.07081310451031","56.07081310451031","56.07081310451031","-18.308914870023727","-18.308914870023727","-18.308914870023727","79.2402437850833","79.2402437850833","79.2402437850833","75.60345607879572","75.60345607879572","75.60345607879572"
"491","66.498046875","66.498046875","66.498046875","63.301048278808594","63.301048278808594","63.301048278808594","54.42108917236328","54.42108917236328","54.42108917236328","40.91167068481445","40.91167068481445","40.91167068481445","58.49535369873047","58.49535369873047","58.49535369873047","56.5764971151948","56.5764971151948","56.5764971151948","67.83849930763245","67.83849930763245","67.83849930763245","42.316192492842674","42.316192492842674","42.316192492842674","74.18960439413786","74.18960439413786","74.18960439413786","-41.74320322275162","-41.74320322275162","-41.74320322275162"
"492","66.89515686035156","66.89515686035156","66.89515686035156","58.14794158935547","58.14794158935547","58.14794158935547","79.07307434082031","79.07307434082031","79.07307434082031","49.71443176269531","49.71443176269531","49.71443176269531","55.581966400146484","55.581966400146484","55.581966400146484","59.216962553560734","59.216962553560734","59.216962553560734","-16.705009639263153","-16.705009639263153","-16.705009639263153","56.81823533400893","56.81823533400893","56.81823533400893","49.476009622216225","49.476009622216225","49.476009622216225","41.67981341481209","41.67981341481209","41.67981341481209"
"493","50.398983001708984","50.398983001708984","50.398983001708984","71.14122009277344","71.14122009277344","71.14122009277344","65.82583618164062","65.82583618164062","65.82583618164062","75.3458251953125","75.3458251953125","75.3458251953125","66.42845153808594","66.42845153808594","66.42845153808594","55.6814703643322","55.6814703643322","55.6814703643322","68.75729683041573","68.75729683041573","68.75729683041573","63.8351243454963","63.8351243454963","63.8351243454963","22.371077908203006","22.371077908203006","22.371077908203006","75.14119432866573","75.14119432866573","75.14119432866573"
"494","26.56558609008789","26.56558609008789","26.56558609008789","73.82786560058594","73.82786560058594","73.82786560058594","77.32661437988281","77.32661437988281","77.32661437988281","64.79059600830078","64.79059600830078","64.79059600830078","73.93998718261719","73.93998718261719","73.93998718261719","56.70383753627539","56.70383753627539","56.70383753627539","60.95192813873291","60.95192813873291","60.95192813873291","-23.838043585419655","-23.838043585419655","-23.838043585419655","65.67959734797478","65.67959734797478","65.67959734797478","-27.88838642835617","-27.88838642835617","-27.88838642835617"
"495","","","","","","","","","","","","","","","","71.40161503665149","71.40161503665149","71.40161503665149","79.93635284900665","79.93635284900665","79.93635284900665","55.85836053499952","55.85836053499952","55.85836053499952","51.120620876550674","51.120620876550674","51.120620876550674","65.81019804254174","65.81019804254174","65.81019804254174"
"496","52.26783752441406","52.26783752441406","52.26783752441406","67.82475280761719","67.82475280761719","67.82475280761719","64.50135803222656","64.50135803222656","64.50135803222656","63.50927734375","63.50927734375","63.50927734375","68.30747985839844","68.30747985839844","68.30747985839844","-11.228471964597702","-11.228471964597702","-11.228471964597702","74.28906217217445","74.28906217217445","74.28906217217445","59.11265064775944","59.11265064775944","59.11265064775944","57.71144677698612","57.71144677698612","57.71144677698612","55.66980904340744","55.66980904340744","55.66980904340744"
"497","51.25926208496094","51.25926208496094","51.25926208496094","64.1197509765625","64.1197509765625","64.1197509765625","62.40864562988281","62.40864562988281","62.40864562988281","74.76248168945312","74.76248168945312","74.76248168945312","71.39666748046875","71.39666748046875","71.39666748046875","57.34801445901394","57.34801445901394","57.34801445901394","66.28562119603157","66.28562119603157","66.28562119603157","51.293991800397635","51.293991800397635","51.293991800397635","62.71866758167744","62.71866758167744","62.71866758167744","-15.428349609486759","-15.428349609486759","-15.428349609486759"
"498","76.34326171875","76.34326171875","76.34326171875","70.94550323486328","70.94550323486328","70.94550323486328","74.836181640625","74.836181640625","74.836181640625","77.79531860351562","77.79531860351562","77.79531860351562","70.32225036621094","70.32225036621094","70.32225036621094","64.80175405740738","64.80175405740738","64.80175405740738","58.012755412608385","58.012755412608385","58.012755412608385","-21.13147222995758","-21.13147222995758","-21.13147222995758","81.3831444978714","81.3831444978714","81.3831444978714","74.19646573066711","74.19646573066711","74.19646573066711"
