"Step","dreamerv3/medium/ih_15/room0/rotation/run4 - train/score","dreamerv3/medium/ih_15/room0/rotation/run4 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run4 - train/score__MAX","dreamerv3/medium/ih_15/room0/rotation/run3 - train/score","dreamerv3/medium/ih_15/room0/rotation/run3 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run3 - train/score__MAX","dreamerv3/medium/ih_15/room0/rotation/run2 - train/score","dreamerv3/medium/ih_15/room0/rotation/run2 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run2 - train/score__MAX","dreamerv3/medium/ih_15/room0/rotation/run1 - train/score","dreamerv3/medium/ih_15/room0/rotation/run1 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run1 - train/score__MAX","dreamerv3/medium/ih_15/room0/rotation/run0 - train/score","dreamerv3/medium/ih_15/room0/rotation/run0 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run0 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run4 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run4 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run4 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run3 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run3 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run3 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run2 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run2 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run2 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run1 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run1 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run1 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run0 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run0 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run0 - train/score__MAX"
"224","-16.37023245031014","-16.37023245031014","-16.37023245031014","9.396986842155457","9.396986842155457","9.396986842155457","1.317045598902041","1.317045598902041","1.317045598902041","-32.92736866441555","-32.92736866441555","-32.92736866441555","-34.11225559189916","-34.11225559189916","-34.11225559189916","-20.3425033390522","-20.3425033390522","-20.3425033390522","-9.963034386164509","-9.963034386164509","-9.963034386164509","-46.40128236450255","-46.40128236450255","-46.40128236450255","-51.24051245674491","-51.24051245674491","-51.24051245674491","-13.654878497123718","-13.654878497123718","-13.654878497123718"
"225","-33.34678515791893","-33.34678515791893","-33.34678515791893","-13.529785424470901","-13.529785424470901","-13.529785424470901","-25.1071757376194","-25.1071757376194","-25.1071757376194","7.444182358682156","7.444182358682156","7.444182358682156","-46.09107976825908","-46.09107976825908","-46.09107976825908","-89.47508461307734","-89.47508461307734","-89.47508461307734","-16.27434353530407","-16.27434353530407","-16.27434353530407","-66.37681375653483","-66.37681375653483","-66.37681375653483","3.7846772372722626","3.7846772372722626","3.7846772372722626","-93.25055402517319","-93.25055402517319","-93.25055402517319"
"226","-4.2669989094138145","-4.2669989094138145","-4.2669989094138145","-22.605573897715658","-22.605573897715658","-22.605573897715658","-63.55757334083319","-63.55757334083319","-63.55757334083319","11.669992039911449","11.669992039911449","11.669992039911449","-10.125909999012947","-10.125909999012947","-10.125909999012947","-38.07396015082486","-38.07396015082486","-38.07396015082486","-79.64598909951746","-79.64598909951746","-79.64598909951746","-95.72243435680866","-95.72243435680866","-95.72243435680866","-41.33638460421935","-41.33638460421935","-41.33638460421935","-94.96262491494417","-94.96262491494417","-94.96262491494417"
"227","-15.738836901262403","-15.738836901262403","-15.738836901262403","-79.89911603927612","-79.89911603927612","-79.89911603927612","-32.244846465066075","-32.244846465066075","-32.244846465066075","-38.02221310604364","-38.02221310604364","-38.02221310604364","-56.972680838778615","-56.972680838778615","-56.972680838778615","-60.73077243566513","-60.73077243566513","-60.73077243566513","-26.00263560054009","-26.00263560054009","-26.00263560054009","-57.09628200531006","-57.09628200531006","-57.09628200531006","-29.989588413387537","-29.989588413387537","-29.989588413387537","-94.60917260497808","-94.60917260497808","-94.60917260497808"
"228","-53.53863608837128","-53.53863608837128","-53.53863608837128","-45.21852074563503","-45.21852074563503","-45.21852074563503","-33.37177608907223","-33.37177608907223","-33.37177608907223","-37.85901658050716","-37.85901658050716","-37.85901658050716","13.652798629365861","13.652798629365861","13.652798629365861","-50.60923023681971","-50.60923023681971","-50.60923023681971","-37.72408838244155","-37.72408838244155","-37.72408838244155","-8.092369793914258","-8.092369793914258","-8.092369793914258","-60.05458226799965","-60.05458226799965","-60.05458226799965","-97.56068560481071","-97.56068560481071","-97.56068560481071"
"229","-76.08195808529854","-76.08195808529854","-76.08195808529854","-14.906510200817138","-14.906510200817138","-14.906510200817138","-53.41476569697261","-53.41476569697261","-53.41476569697261","9.253204956650734","9.253204956650734","9.253204956650734","-49.7753643989563","-49.7753643989563","-49.7753643989563","-81.85232174547855","-81.85232174547855","-81.85232174547855","-57.714971505105495","-57.714971505105495","-57.714971505105495","-80.54075572639704","-80.54075572639704","-80.54075572639704","-26.822235211730003","-26.822235211730003","-26.822235211730003","-52.42574613913894","-52.42574613913894","-52.42574613913894"
"230","-55.24558214098215","-55.24558214098215","-55.24558214098215","-29.132578769058455","-29.132578769058455","-29.132578769058455","-42.814747357741","-42.814747357741","-42.814747357741","-78.36649397015572","-78.36649397015572","-78.36649397015572","-58.98949142592028","-58.98949142592028","-58.98949142592028","-95.01675802469254","-95.01675802469254","-95.01675802469254","-38.178050292655826","-38.178050292655826","-38.178050292655826","-70.16392915695906","-70.16392915695906","-70.16392915695906","-76.45036271214485","-76.45036271214485","-76.45036271214485","-38.04769027605653","-38.04769027605653","-38.04769027605653"
"231","10.750975357368588","10.750975357368588","10.750975357368588","-20.802418518811464","-20.802418518811464","-20.802418518811464","-31.346521347761154","-31.346521347761154","-31.346521347761154","-22.144396223127842","-22.144396223127842","-22.144396223127842","-11.576204404234886","-11.576204404234886","-11.576204404234886","-93.16711436212063","-93.16711436212063","-93.16711436212063","-89.6301569417119","-89.6301569417119","-89.6301569417119","-23.23638910613954","-23.23638910613954","-23.23638910613954","19.26254204660654","19.26254204660654","19.26254204660654","-22.419446953572333","-22.419446953572333","-22.419446953572333"
"232","3.664121737703681","3.664121737703681","3.664121737703681","-29.305336996912956","-29.305336996912956","-29.305336996912956","-63.296914748847485","-63.296914748847485","-63.296914748847485","-30.875112296518637","-30.875112296518637","-30.875112296518637","10.337613105773926","10.337613105773926","10.337613105773926","-66.31336717307568","-66.31336717307568","-66.31336717307568","-87.33222409337759","-87.33222409337759","-87.33222409337759","-94.60036105662584","-94.60036105662584","-94.60036105662584","-93.52978595346212","-93.52978595346212","-93.52978595346212","-86.6472055464983","-86.6472055464983","-86.6472055464983"
"233","39.989263580180705","39.989263580180705","39.989263580180705","-59.54892545682378","-59.54892545682378","-59.54892545682378","-32.66225948929787","-32.66225948929787","-32.66225948929787","-37.93147981585935","-37.93147981585935","-37.93147981585935","-27.328387098386884","-27.328387098386884","-27.328387098386884","-87.82256124913692","-87.82256124913692","-87.82256124913692","-4.714795449748635","-4.714795449748635","-4.714795449748635","-75.20491854846478","-75.20491854846478","-75.20491854846478","-83.78065946698189","-83.78065946698189","-83.78065946698189","-97.93775740265846","-97.93775740265846","-97.93775740265846"
"234","16.85228955745697","16.85228955745697","16.85228955745697","-48.58617232181132","-48.58617232181132","-48.58617232181132","-67.11229328811169","-67.11229328811169","-67.11229328811169","-1.5606191467959434","-1.5606191467959434","-1.5606191467959434","4.72924068570137","4.72924068570137","4.72924068570137","-89.62422074377537","-89.62422074377537","-89.62422074377537","-94.40455261059105","-94.40455261059105","-94.40455261059105","-21.60733838006854","-21.60733838006854","-21.60733838006854","-27.2270395886153","-27.2270395886153","-27.2270395886153","-85.68640235811472","-85.68640235811472","-85.68640235811472"
"235","-36.249393582344055","-36.249393582344055","-36.249393582344055","-59.50631245225668","-59.50631245225668","-59.50631245225668","-2.5406729336827993","-2.5406729336827993","-2.5406729336827993","10.701989655586203","10.701989655586203","10.701989655586203","-37.493469232693315","-37.493469232693315","-37.493469232693315","-28.31091198325157","-28.31091198325157","-28.31091198325157","36.402541387302335","36.402541387302335","36.402541387302335","-46.770412269979715","-46.770412269979715","-46.770412269979715","-95.15030141174793","-95.15030141174793","-95.15030141174793","-95.50955467671156","-95.50955467671156","-95.50955467671156"
"236","-23.60842623608187","-23.60842623608187","-23.60842623608187","-21.171661913394928","-21.171661913394928","-21.171661913394928","-56.40483511518687","-56.40483511518687","-56.40483511518687","-38.35631239414215","-38.35631239414215","-38.35631239414215","-54.98550904914737","-54.98550904914737","-54.98550904914737","-79.62870754301548","-79.62870754301548","-79.62870754301548","-45.078877373598516","-45.078877373598516","-45.078877373598516","-44.37394453585148","-44.37394453585148","-44.37394453585148","","","","-29.427747181151062","-29.427747181151062","-29.427747181151062"
"237","-49.43783910013735","-49.43783910013735","-49.43783910013735","-45.50001816265285","-45.50001816265285","-45.50001816265285","-37.7348693292588","-37.7348693292588","-37.7348693292588","15.859869457548484","15.859869457548484","15.859869457548484","-51.46909814327955","-51.46909814327955","-51.46909814327955","-75.91542785987258","-75.91542785987258","-75.91542785987258","-91.8833453762345","-91.8833453762345","-91.8833453762345","-73.10210477560759","-73.10210477560759","-73.10210477560759","-66.58732488006353","-66.58732488006353","-66.58732488006353","-96.13358796387911","-96.13358796387911","-96.13358796387911"
"238","-64.91305482387543","-64.91305482387543","-64.91305482387543","-39.57204201957211","-39.57204201957211","-39.57204201957211","-42.40756647940725","-42.40756647940725","-42.40756647940725","-45.33475597575307","-45.33475597575307","-45.33475597575307","-52.266167148482054","-52.266167148482054","-52.266167148482054","-98.10292521119118","-98.10292521119118","-98.10292521119118","-8.794689594767988","-8.794689594767988","-8.794689594767988","-94.90953354537487","-94.90953354537487","-94.90953354537487","-81.986910075997","-81.986910075997","-81.986910075997","-45.97977947816253","-45.97977947816253","-45.97977947816253"
"239","39.34004291892052","39.34004291892052","39.34004291892052","-47.652023419272155","-47.652023419272155","-47.652023419272155","-41.59643366234377","-41.59643366234377","-41.59643366234377","8.746562026441097","8.746562026441097","8.746562026441097","24.101016744971275","24.101016744971275","24.101016744971275","-88.82937205582857","-88.82937205582857","-88.82937205582857","-95.39885668456554","-95.39885668456554","-95.39885668456554","-86.13897792622447","-86.13897792622447","-86.13897792622447","-97.03838926553726","-97.03838926553726","-97.03838926553726","-90.98591169714928","-90.98591169714928","-90.98591169714928"
"240","-55.70221915625734","-55.70221915625734","-55.70221915625734","-1.2031513080000877","-1.2031513080000877","-1.2031513080000877","-60.95741073042154","-60.95741073042154","-60.95741073042154","-54.41252613067627","-54.41252613067627","-54.41252613067627","-64.91059297136962","-64.91059297136962","-64.91059297136962","-14.56440501473844","-14.56440501473844","-14.56440501473844","-92.30015490949154","-92.30015490949154","-92.30015490949154","-14.554097379557788","-14.554097379557788","-14.554097379557788","-77.9602490067482","-77.9602490067482","-77.9602490067482","-25.748177759349346","-25.748177759349346","-25.748177759349346"
"241","-11.662672348320484","-11.662672348320484","-11.662672348320484","-38.566224094480276","-38.566224094480276","-38.566224094480276","-11.37467543821549","-11.37467543821549","-11.37467543821549","-40.502972247079015","-40.502972247079015","-40.502972247079015","-40.27426943741739","-40.27426943741739","-40.27426943741739","-83.15604913371499","-83.15604913371499","-83.15604913371499","-48.45295460696798","-48.45295460696798","-48.45295460696798","-9.738644877448678","-9.738644877448678","-9.738644877448678","-97.82792156934738","-97.82792156934738","-97.82792156934738","-91.75472803413868","-91.75472803413868","-91.75472803413868"
"242","-42.494360357522964","-42.494360357522964","-42.494360357522964","-27.296844935277477","-27.296844935277477","-27.296844935277477","-11.556429542601109","-11.556429542601109","-11.556429542601109","0.8478513173758984","0.8478513173758984","0.8478513173758984","-21.837009746581316","-21.837009746581316","-21.837009746581316","-93.68734382838011","-93.68734382838011","-93.68734382838011","-71.17713641282171","-71.17713641282171","-71.17713641282171","-10.548639259301126","-10.548639259301126","-10.548639259301126","-66.9454798353836","-66.9454798353836","-66.9454798353836","-95.392148822546","-95.392148822546","-95.392148822546"
"243","-14.585188562981784","-14.585188562981784","-14.585188562981784","-27.7008398771286","-27.7008398771286","-27.7008398771286","17.721179842948914","17.721179842948914","17.721179842948914","-56.260545990167884","-56.260545990167884","-56.260545990167884","-59.88775319606066","-59.88775319606066","-59.88775319606066","-18.73980146087706","-18.73980146087706","-18.73980146087706","-95.64782802760601","-95.64782802760601","-95.64782802760601","-54.00377983599901","-54.00377983599901","-54.00377983599901","-61.552856504917145","-61.552856504917145","-61.552856504917145","-75.32935103774071","-75.32935103774071","-75.32935103774071"
"244","-2.140118243172765","-2.140118243172765","-2.140118243172765","-1.3293718788772821","-1.3293718788772821","-1.3293718788772821","-1.0569529817730654","-1.0569529817730654","-1.0569529817730654","-78.50016540801153","-78.50016540801153","-78.50016540801153","10.054868213832378","10.054868213832378","10.054868213832378","-95.2492068707943","-95.2492068707943","-95.2492068707943","-51.54114647163078","-51.54114647163078","-51.54114647163078","-69.03556701168418","-69.03556701168418","-69.03556701168418","-85.33224197477102","-85.33224197477102","-85.33224197477102","-56.77643356285989","-56.77643356285989","-56.77643356285989"
"245","-19.665461175027303","-19.665461175027303","-19.665461175027303","-45.89121273159981","-45.89121273159981","-45.89121273159981","-34.826322169043124","-34.826322169043124","-34.826322169043124","-8.370861044153571","-8.370861044153571","-8.370861044153571","-31.429049909114838","-31.429049909114838","-31.429049909114838","-91.59022678993642","-91.59022678993642","-91.59022678993642","-64.16766908019781","-64.16766908019781","-64.16766908019781","-46.90779998898506","-46.90779998898506","-46.90779998898506","-51.651331562548876","-51.651331562548876","-51.651331562548876","-28.89235533028841","-28.89235533028841","-28.89235533028841"
"246","45.06498456001282","45.06498456001282","45.06498456001282","-28.476382348686457","-28.476382348686457","-28.476382348686457","10.537078961730003","10.537078961730003","10.537078961730003","-21.167652152478695","-21.167652152478695","-21.167652152478695","-55.546587623655796","-55.546587623655796","-55.546587623655796","-95.71612107381225","-95.71612107381225","-95.71612107381225","-95.54386811703444","-95.54386811703444","-95.54386811703444","-35.739822442643344","-35.739822442643344","-35.739822442643344","-70.29887333512306","-70.29887333512306","-70.29887333512306","-14.38053473830223","-14.38053473830223","-14.38053473830223"
"247","10.172090128064156","10.172090128064156","10.172090128064156","-24.695309445261955","-24.695309445261955","-24.695309445261955","-40.831643264740705","-40.831643264740705","-40.831643264740705","-5.337600729428232","-5.337600729428232","-5.337600729428232","-19.701085209846497","-19.701085209846497","-19.701085209846497","-83.7964518815279","-83.7964518815279","-83.7964518815279","-56.374315477209166","-56.374315477209166","-56.374315477209166","-56.02556205104338","-56.02556205104338","-56.02556205104338","-84.83983877301216","-84.83983877301216","-84.83983877301216","-21.177020706236362","-21.177020706236362","-21.177020706236362"
