"Step","dreamerv3/medium/ih_5/room0/run4 - train/score","dreamerv3/medium/ih_5/room0/run4 - train/score__MIN","dreamerv3/medium/ih_5/room0/run4 - train/score__MAX","dreamerv3/medium/ih_5/room0/run3 - train/score","dreamerv3/medium/ih_5/room0/run3 - train/score__MIN","dreamerv3/medium/ih_5/room0/run3 - train/score__MAX","dreamerv3/medium/ih_5/room0/run2 - train/score","dreamerv3/medium/ih_5/room0/run2 - train/score__MIN","dreamerv3/medium/ih_5/room0/run2 - train/score__MAX","dreamerv3/medium/ih_5/room0/run1 - train/score","dreamerv3/medium/ih_5/room0/run1 - train/score__MIN","dreamerv3/medium/ih_5/room0/run1 - train/score__MAX","dreamerv3/medium/ih_5/room0/run0 - train/score","dreamerv3/medium/ih_5/room0/run0 - train/score__MIN","dreamerv3/medium/ih_5/room0/run0 - train/score__MAX","dreamerv3/large/ih_15/room0/run4 - train/score","dreamerv3/large/ih_15/room0/run4 - train/score__MIN","dreamerv3/large/ih_15/room0/run4 - train/score__MAX","dreamerv3/large/ih_15/room0/run3 - train/score","dreamerv3/large/ih_15/room0/run3 - train/score__MIN","dreamerv3/large/ih_15/room0/run3 - train/score__MAX","dreamerv3/large/ih_15/room0/run2 - train/score","dreamerv3/large/ih_15/room0/run2 - train/score__MIN","dreamerv3/large/ih_15/room0/run2 - train/score__MAX","dreamerv3/large/ih_15/room0/run1 - train/score","dreamerv3/large/ih_15/room0/run1 - train/score__MIN","dreamerv3/large/ih_15/room0/run1 - train/score__MAX","dreamerv3/large/ih_15/room0/run0 - train/score","dreamerv3/large/ih_15/room0/run0 - train/score__MIN","dreamerv3/large/ih_15/room0/run0 - train/score__MAX"
"218","-94.95985870063305","-94.95985870063305","-94.95985870063305","-82.68426811695099","-82.68426811695099","-82.68426811695099","33.91323706228286","33.91323706228286","33.91323706228286","-31.29203487932682","-31.29203487932682","-31.29203487932682","38.77952345460653","38.77952345460653","38.77952345460653","70.6423627436161","70.6423627436161","70.6423627436161","43.56264455616474","43.56264455616474","43.56264455616474","61.85711723926943","61.85711723926943","61.85711723926943","75.50753516238183","75.50753516238183","75.50753516238183","45.15273478254676","45.15273478254676","45.15273478254676"
"219","-95.29820263385773","-95.29820263385773","-95.29820263385773","37.60368750989437","37.60368750989437","37.60368750989437","38.19562810147181","38.19562810147181","38.19562810147181","-63.61560061573982","-63.61560061573982","-63.61560061573982","45.18485261593014","45.18485261593014","45.18485261593014","-92.91137519478798","-92.91137519478798","-92.91137519478798","-44.45774829387665","-44.45774829387665","-44.45774829387665","62.033738270401955","62.033738270401955","62.033738270401955","66.87894811481237","66.87894811481237","66.87894811481237","46.31098194047809","46.31098194047809","46.31098194047809"
"220","-94.83714088797569","-94.83714088797569","-94.83714088797569","-80.3254772759974","-80.3254772759974","-80.3254772759974","47.198621151037514","47.198621151037514","47.198621151037514","-69.72048743069172","-69.72048743069172","-69.72048743069172","60.46734829246998","60.46734829246998","60.46734829246998","51.413910552859306","51.413910552859306","51.413910552859306","31.17044523358345","31.17044523358345","31.17044523358345","51.97636543214321","51.97636543214321","51.97636543214321","70.09087744355202","70.09087744355202","70.09087744355202","72.95631338655949","72.95631338655949","72.95631338655949"
"221","-87.70129445195198","-87.70129445195198","-87.70129445195198","22.112616127356887","22.112616127356887","22.112616127356887","30.70148739591241","30.70148739591241","30.70148739591241","-56.9794987924397","-56.9794987924397","-56.9794987924397","34.86393344635144","34.86393344635144","34.86393344635144","43.38519844412804","43.38519844412804","43.38519844412804","55.92273709177971","55.92273709177971","55.92273709177971","56.52799358218908","56.52799358218908","56.52799358218908","68.05536188185215","68.05536188185215","68.05536188185215","62.73885238915682","62.73885238915682","62.73885238915682"
"222","-85.31808167695999","-85.31808167695999","-85.31808167695999","52.283570379018784","52.283570379018784","52.283570379018784","48.396774967201054","48.396774967201054","48.396774967201054","-55.621087736450136","-55.621087736450136","-55.621087736450136","-43.7523178756237","-43.7523178756237","-43.7523178756237","50.16417299211025","50.16417299211025","50.16417299211025","6.803093145543244","6.803093145543244","6.803093145543244","7.438563236966729","7.438563236966729","7.438563236966729","73.13136108219624","73.13136108219624","73.13136108219624","42.01671200990677","42.01671200990677","42.01671200990677"
"223","-91.62704138085246","-91.62704138085246","-91.62704138085246","-68.88058598712087","-68.88058598712087","-68.88058598712087","-71.83681962173432","-71.83681962173432","-71.83681962173432","-29.970297788269818","-29.970297788269818","-29.970297788269818","-6.818984700134024","-6.818984700134024","-6.818984700134024","47.58058232627809","47.58058232627809","47.58058232627809","11.980003289878368","11.980003289878368","11.980003289878368","70.70306099206209","70.70306099206209","70.70306099206209","56.95324631407857","56.95324631407857","56.95324631407857","48.79210847616196","48.79210847616196","48.79210847616196"
"224","-79.18585078790784","-79.18585078790784","-79.18585078790784","54.90899766609073","54.90899766609073","54.90899766609073","48.29277911782265","48.29277911782265","48.29277911782265","-41.89301252696896","-41.89301252696896","-41.89301252696896","44.20832845568657","44.20832845568657","44.20832845568657","-89.60415436327457","-89.60415436327457","-89.60415436327457","-12.748817837797105","-12.748817837797105","-12.748817837797105","63.007311936467886","63.007311936467886","63.007311936467886","-9.131879788677907","-9.131879788677907","-9.131879788677907","61.772516310214996","61.772516310214996","61.772516310214996"
"225","-94.15537036955357","-94.15537036955357","-94.15537036955357","59.492906987667084","59.492906987667084","59.492906987667084","66.72407233715057","66.72407233715057","66.72407233715057","11.200019664131105","11.200019664131105","11.200019664131105","21.53250821866095","21.53250821866095","21.53250821866095","60.41519201500341","60.41519201500341","60.41519201500341","29.7580508813262","29.7580508813262","29.7580508813262","37.29304040595889","37.29304040595889","37.29304040595889","37.385826859623194","37.385826859623194","37.385826859623194","34.856160808878485","34.856160808878485","34.856160808878485"
"226","-91.4977973587811","-91.4977973587811","-91.4977973587811","28.6172307417728","28.6172307417728","28.6172307417728","46.401915602386","46.401915602386","46.401915602386","-36.04498729854822","-36.04498729854822","-36.04498729854822","57.04342560656369","57.04342560656369","57.04342560656369","40.2731816470623","40.2731816470623","40.2731816470623","56.41368759423494","56.41368759423494","56.41368759423494","42.23838072642684","42.23838072642684","42.23838072642684","25.29330979846418","25.29330979846418","25.29330979846418","-1.789211980998516","-1.789211980998516","-1.789211980998516"
"227","-88.06990605592728","-88.06990605592728","-88.06990605592728","23.049402318894863","23.049402318894863","23.049402318894863","57.85095638036728","57.85095638036728","57.85095638036728","-52.14579368382692","-52.14579368382692","-52.14579368382692","53.538291580975056","53.538291580975056","53.538291580975056","15.70140352845192","15.70140352845192","15.70140352845192","63.64380246400833","63.64380246400833","63.64380246400833","48.32670107483864","48.32670107483864","48.32670107483864","5.984857321716845","5.984857321716845","5.984857321716845","63.31894540786743","63.31894540786743","63.31894540786743"
"228","-89.05940628051758","-89.05940628051758","-89.05940628051758","17.111659925431013","17.111659925431013","17.111659925431013","53.88233742117882","53.88233742117882","53.88233742117882","54.11465138755739","54.11465138755739","54.11465138755739","72.36852389574051","72.36852389574051","72.36852389574051","16.901440038811415","16.901440038811415","16.901440038811415","46.58352532982826","46.58352532982826","46.58352532982826","62.67214295268059","62.67214295268059","62.67214295268059","35.03928378969431","35.03928378969431","35.03928378969431","56.199444807192776","56.199444807192776","56.199444807192776"
"229","-95.84380748867989","-95.84380748867989","-95.84380748867989","-7.836568252183497","-7.836568252183497","-7.836568252183497","52.02927547437139","52.02927547437139","52.02927547437139","-67.46302809938788","-67.46302809938788","-67.46302809938788","72.63055384159088","72.63055384159088","72.63055384159088","-7.204014904680662","-7.204014904680662","-7.204014904680662","36.630144476890564","36.630144476890564","36.630144476890564","73.71472069621086","73.71472069621086","73.71472069621086","5.425117565784603","5.425117565784603","5.425117565784603","66.30404295027256","66.30404295027256","66.30404295027256"
"230","-81.86604300141335","-81.86604300141335","-81.86604300141335","60.82457306981087","60.82457306981087","60.82457306981087","57.941048204898834","57.941048204898834","57.941048204898834","-3.575360171496868","-3.575360171496868","-3.575360171496868","-50.15403550863266","-50.15403550863266","-50.15403550863266","27.324971675872803","27.324971675872803","27.324971675872803","49.39585301280022","49.39585301280022","49.39585301280022","45.66445186920464","45.66445186920464","45.66445186920464","-14.32068285252899","-14.32068285252899","-14.32068285252899","27.210256189107895","27.210256189107895","27.210256189107895"
"231","-82.11699513532221","-82.11699513532221","-82.11699513532221","-86.75245714187622","-86.75245714187622","-86.75245714187622","49.4433770775795","49.4433770775795","49.4433770775795","-61.09342510998249","-61.09342510998249","-61.09342510998249","69.96671557426453","69.96671557426453","69.96671557426453","59.72130717802793","59.72130717802793","59.72130717802793","47.83737359195948","47.83737359195948","47.83737359195948","52.52729070186615","52.52729070186615","52.52729070186615","-90.01153344009072","-90.01153344009072","-90.01153344009072","26.507911540567875","26.507911540567875","26.507911540567875"
"232","-91.6062047034502","-91.6062047034502","-91.6062047034502","-19.471592435147613","-19.471592435147613","-19.471592435147613","-40.1748738065362","-40.1748738065362","-40.1748738065362","-8.683032425586134","-8.683032425586134","-8.683032425586134","-58.776988953351974","-58.776988953351974","-58.776988953351974","70.29580023884773","70.29580023884773","70.29580023884773","32.06271260231733","32.06271260231733","32.06271260231733","48.11504477262497","48.11504477262497","48.11504477262497","65.66619081795216","65.66619081795216","65.66619081795216","42.89305575564504","42.89305575564504","42.89305575564504"
"233","34.777326472103596","34.777326472103596","34.777326472103596","54.585290625691414","54.585290625691414","54.585290625691414","57.388479351997375","57.388479351997375","57.388479351997375","-47.467652866616845","-47.467652866616845","-47.467652866616845","71.96130688115954","71.96130688115954","71.96130688115954","49.25390827655792","49.25390827655792","49.25390827655792","61.45906922966242","61.45906922966242","61.45906922966242","32.756795660592616","32.756795660592616","32.756795660592616","56.721815210417844","56.721815210417844","56.721815210417844","52.16635228693485","52.16635228693485","52.16635228693485"
"234","-53.16658571921289","-53.16658571921289","-53.16658571921289","-91.33079263567924","-91.33079263567924","-91.33079263567924","-3.255866914987564","-3.255866914987564","-3.255866914987564","-17.63165873172693","-17.63165873172693","-17.63165873172693","-33.43975839088671","-33.43975839088671","-33.43975839088671","74.84335845708847","74.84335845708847","74.84335845708847","40.95795201510191","40.95795201510191","40.95795201510191","57.44682636857033","57.44682636857033","57.44682636857033","32.03528416715562","32.03528416715562","32.03528416715562","48.933873757719994","48.933873757719994","48.933873757719994"
"235","21.414042621850967","21.414042621850967","21.414042621850967","-84.38638259470463","-84.38638259470463","-84.38638259470463","40.191778153181076","40.191778153181076","40.191778153181076","-46.67087144032121","-46.67087144032121","-46.67087144032121","0.21879702433943748","0.21879702433943748","0.21879702433943748","53.668929873383604","53.668929873383604","53.668929873383604","42.717661754693836","42.717661754693836","42.717661754693836","7.364021456101909","7.364021456101909","7.364021456101909","68.87570390105247","68.87570390105247","68.87570390105247","61.5290372595191","61.5290372595191","61.5290372595191"
"236","-12.027366280555725","-12.027366280555725","-12.027366280555725","41.602732729166746","41.602732729166746","41.602732729166746","13.085684101562947","13.085684101562947","13.085684101562947","-51.88514795876108","-51.88514795876108","-51.88514795876108","-84.64698238670826","-84.64698238670826","-84.64698238670826","22.53009389084764","22.53009389084764","22.53009389084764","32.66233095526695","32.66233095526695","32.66233095526695","59.11785561777651","59.11785561777651","59.11785561777651","23.3495090007782","23.3495090007782","23.3495090007782","72.82979294657707","72.82979294657707","72.82979294657707"
"237","18.780600279569626","18.780600279569626","18.780600279569626","62.900472700595856","62.900472700595856","62.900472700595856","0.3171834237873554","0.3171834237873554","0.3171834237873554","-49.43798008561134","-49.43798008561134","-49.43798008561134","46.283870592713356","46.283870592713356","46.283870592713356","41.622645542025566","41.622645542025566","41.622645542025566","38.551871079951525","38.551871079951525","38.551871079951525","72.70231018029153","72.70231018029153","72.70231018029153","-13.300451032817364","-13.300451032817364","-13.300451032817364","31.75159078463912","31.75159078463912","31.75159078463912"
"238","-69.01919919252396","-69.01919919252396","-69.01919919252396","-32.43318223208189","-32.43318223208189","-32.43318223208189","19.621193431317806","19.621193431317806","19.621193431317806","-40.50350247323513","-40.50350247323513","-40.50350247323513","62.39369884878397","62.39369884878397","62.39369884878397","64.90149398520589","64.90149398520589","64.90149398520589","-85.78135880827904","-85.78135880827904","-85.78135880827904","28.102413128130138","28.102413128130138","28.102413128130138","42.62647368013859","42.62647368013859","42.62647368013859","43.28966967947781","43.28966967947781","43.28966967947781"
"239","-63.34733106195927","-63.34733106195927","-63.34733106195927","-34.28294603526592","-34.28294603526592","-34.28294603526592","28.881794571876526","28.881794571876526","28.881794571876526","-11.240422355942428","-11.240422355942428","-11.240422355942428","66.15069214999676","66.15069214999676","66.15069214999676","","","","20.50705634150654","20.50705634150654","20.50705634150654","47.41988016664982","47.41988016664982","47.41988016664982","54.26097574271262","54.26097574271262","54.26097574271262","61.16769537329674","61.16769537329674","61.16769537329674"
