"Step","dreamerv3/small/ih_15/room0/run4 - train/score","dreamerv3/small/ih_15/room0/run4 - train/score__MIN","dreamerv3/small/ih_15/room0/run4 - train/score__MAX","dreamerv3/small/ih_15/room0/run3 - train/score","dreamerv3/small/ih_15/room0/run3 - train/score__MIN","dreamerv3/small/ih_15/room0/run3 - train/score__MAX","dreamerv3/small/ih_15/room0/run2 - train/score","dreamerv3/small/ih_15/room0/run2 - train/score__MIN","dreamerv3/small/ih_15/room0/run2 - train/score__MAX","dreamerv3/small/ih_15/room0/run1 - train/score","dreamerv3/small/ih_15/room0/run1 - train/score__MIN","dreamerv3/small/ih_15/room0/run1 - train/score__MAX","dreamerv3/small/ih_15/room0/run0 - train/score","dreamerv3/small/ih_15/room0/run0 - train/score__MIN","dreamerv3/small/ih_15/room0/run0 - train/score__MAX","dreamerv3/medium/ih_15/room0/run1 - train/score","dreamerv3/medium/ih_15/room0/run1 - train/score__MIN","dreamerv3/medium/ih_15/room0/run1 - train/score__MAX","dreamerv3/medium/ih_15/room0/run4 - train/score","dreamerv3/medium/ih_15/room0/run4 - train/score__MIN","dreamerv3/medium/ih_15/room0/run4 - train/score__MAX","dreamerv3/medium/ih_15/room0/run3 - train/score","dreamerv3/medium/ih_15/room0/run3 - train/score__MIN","dreamerv3/medium/ih_15/room0/run3 - train/score__MAX","dreamerv3/medium/ih_15/room0/run2 - train/score","dreamerv3/medium/ih_15/room0/run2 - train/score__MIN","dreamerv3/medium/ih_15/room0/run2 - train/score__MAX","dreamerv3/medium/ih_15/room0/run0 - train/score","dreamerv3/medium/ih_15/room0/run0 - train/score__MIN","dreamerv3/medium/ih_15/room0/run0 - train/score__MAX"
"907","74.37399353086948","74.37399353086948","74.37399353086948","67.77582037448883","67.77582037448883","67.77582037448883","67.73401645198464","67.73401645198464","67.73401645198464","66.4639264345169","66.4639264345169","66.4639264345169","39.37282843887806","39.37282843887806","39.37282843887806","65.60199815034866","65.60199815034866","65.60199815034866","57.79711341112852","57.79711341112852","57.79711341112852","80.81148147583008","80.81148147583008","80.81148147583008","67.5399102345109","67.5399102345109","67.5399102345109","76.3456305116415","76.3456305116415","76.3456305116415"
"908","19.439775675535202","19.439775675535202","19.439775675535202","19.829712092876434","19.829712092876434","19.829712092876434","51.268786711618304","51.268786711618304","51.268786711618304","67.28358572721481","67.28358572721481","67.28358572721481","58.04978595301509","58.04978595301509","58.04978595301509","48.47649539262056","48.47649539262056","48.47649539262056","58.44877101480961","58.44877101480961","58.44877101480961","72.95104719698429","72.95104719698429","72.95104719698429","75.94570562243462","75.94570562243462","75.94570562243462","45.72233412321657","45.72233412321657","45.72233412321657"
"909","32.112655624747276","32.112655624747276","32.112655624747276","68.55089750885963","68.55089750885963","68.55089750885963","43.41334809362888","43.41334809362888","43.41334809362888","50.21660107374191","50.21660107374191","50.21660107374191","29.420823966851458","29.420823966851458","29.420823966851458","","","","81.1400346159935","81.1400346159935","81.1400346159935","47.83451306074858","47.83451306074858","47.83451306074858","51.517551683820784","51.517551683820784","51.517551683820784","42.90238139592111","42.90238139592111","42.90238139592111"
"910","31.645703375339508","31.645703375339508","31.645703375339508","","","","74.84863759204745","74.84863759204745","74.84863759204745","47.51191807165742","47.51191807165742","47.51191807165742","61.6229128241539","61.6229128241539","61.6229128241539","66.23915619589388","66.23915619589388","66.23915619589388","52.22568406164646","52.22568406164646","52.22568406164646","74.01934099197388","74.01934099197388","74.01934099197388","76.45664298348129","76.45664298348129","76.45664298348129","78.7694002352655","78.7694002352655","78.7694002352655"
"911","58.8893725015223","58.8893725015223","58.8893725015223","44.37791155278683","44.37791155278683","44.37791155278683","49.80337562877685","49.80337562877685","49.80337562877685","69.43497750582173","69.43497750582173","69.43497750582173","45.06863380596042","45.06863380596042","45.06863380596042","64.49321380257607","64.49321380257607","64.49321380257607","71.18639414384961","71.18639414384961","71.18639414384961","76.51370446383953","76.51370446383953","76.51370446383953","57.44029448926449","57.44029448926449","57.44029448926449","61.428207121789455","61.428207121789455","61.428207121789455"
"912","56.226706355810165","56.226706355810165","56.226706355810165","60.265030547976494","60.265030547976494","60.265030547976494","64.92867234349251","64.92867234349251","64.92867234349251","63.157003621570766","63.157003621570766","63.157003621570766","51.88891485705972","51.88891485705972","51.88891485705972","43.373096734285355","43.373096734285355","43.373096734285355","61.05185407400131","61.05185407400131","61.05185407400131","17.80516509152949","17.80516509152949","17.80516509152949","76.55689980089664","76.55689980089664","76.55689980089664","69.34512403607368","69.34512403607368","69.34512403607368"
"913","-32.255738333798945","-32.255738333798945","-32.255738333798945","55.650332391262054","55.650332391262054","55.650332391262054","64.95633188821375","64.95633188821375","64.95633188821375","79.95916993170977","79.95916993170977","79.95916993170977","-14.504271632060409","-14.504271632060409","-14.504271632060409","-42.423007862176746","-42.423007862176746","-42.423007862176746","58.21897745132446","58.21897745132446","58.21897745132446","69.27092464268208","69.27092464268208","69.27092464268208","73.94505173712969","73.94505173712969","73.94505173712969","61.24158111214638","61.24158111214638","61.24158111214638"
"914","-33.93518836796284","-33.93518836796284","-33.93518836796284","65.31096370890737","65.31096370890737","65.31096370890737","58.59245141968131","58.59245141968131","58.59245141968131","43.23680445551872","43.23680445551872","43.23680445551872","57.99540641903877","57.99540641903877","57.99540641903877","58.20709499716759","58.20709499716759","58.20709499716759","77.47066569328308","77.47066569328308","77.47066569328308","45.41824073716998","45.41824073716998","45.41824073716998","82.64931753277779","82.64931753277779","82.64931753277779","76.87346936762333","76.87346936762333","76.87346936762333"
"915","46.587342550978065","46.587342550978065","46.587342550978065","52.916840240359306","52.916840240359306","52.916840240359306","61.78920775651932","61.78920775651932","61.78920775651932","71.84883350133896","71.84883350133896","71.84883350133896","-20.295206427574158","-20.295206427574158","-20.295206427574158","52.14806059747934","52.14806059747934","52.14806059747934","39.8881626278162","39.8881626278162","39.8881626278162","36.08817086275667","36.08817086275667","36.08817086275667","73.82428119331598","73.82428119331598","73.82428119331598","35.69296956062317","35.69296956062317","35.69296956062317"
"916","13.068993146531284","13.068993146531284","13.068993146531284","35.851403050124645","35.851403050124645","35.851403050124645","76.42379432916641","76.42379432916641","76.42379432916641","62.16326266154647","62.16326266154647","62.16326266154647","-11.340542579506291","-11.340542579506291","-11.340542579506291","74.74213430285454","74.74213430285454","74.74213430285454","80.2420471906662","80.2420471906662","80.2420471906662","64.84982717037201","64.84982717037201","64.84982717037201","29.945916641503572","29.945916641503572","29.945916641503572","57.92265968024731","57.92265968024731","57.92265968024731"
"917","20.553407460451126","20.553407460451126","20.553407460451126","51.72157380729914","51.72157380729914","51.72157380729914","71.97287195920944","71.97287195920944","71.97287195920944","24.809959727339447","24.809959727339447","24.809959727339447","58.709260269999504","58.709260269999504","58.709260269999504","71.27287885546684","71.27287885546684","71.27287885546684","62.201283037662506","62.201283037662506","62.201283037662506","-93.66631641983986","-93.66631641983986","-93.66631641983986","70.36867517232895","70.36867517232895","70.36867517232895","72.57265697978437","72.57265697978437","72.57265697978437"
"918","-4.123427830636501","-4.123427830636501","-4.123427830636501","49.234195567667484","49.234195567667484","49.234195567667484","45.63204503059387","45.63204503059387","45.63204503059387","68.17494769394398","68.17494769394398","68.17494769394398","58.91835752129555","58.91835752129555","58.91835752129555","70.09832885861397","70.09832885861397","70.09832885861397","44.09473628550768","44.09473628550768","44.09473628550768","75.73685419559479","75.73685419559479","75.73685419559479","76.34849224984646","76.34849224984646","76.34849224984646","46.209152115508914","46.209152115508914","46.209152115508914"
"919","65.91833981871605","65.91833981871605","65.91833981871605","66.14561025053263","66.14561025053263","66.14561025053263","65.82082080841064","65.82082080841064","65.82082080841064","70.12486452236772","70.12486452236772","70.12486452236772","54.272396999876946","54.272396999876946","54.272396999876946","64.60000418871641","64.60000418871641","64.60000418871641","51.0220795199275","51.0220795199275","51.0220795199275","66.43156410753727","66.43156410753727","66.43156410753727","67.63525657355785","67.63525657355785","67.63525657355785","67.20970982313156","67.20970982313156","67.20970982313156"
"920","76.81446747481823","76.81446747481823","76.81446747481823","65.97279152274132","65.97279152274132","65.97279152274132","47.83093241788447","47.83093241788447","47.83093241788447","66.24439021199942","66.24439021199942","66.24439021199942","34.63654492050409","34.63654492050409","34.63654492050409","68.47738924820442","68.47738924820442","68.47738924820442","71.05590865015984","71.05590865015984","71.05590865015984","75.75629889965057","75.75629889965057","75.75629889965057","68.10509040951729","68.10509040951729","68.10509040951729","82.69451995752752","82.69451995752752","82.69451995752752"
"921","47.03014735132456","47.03014735132456","47.03014735132456","44.169121250510216","44.169121250510216","44.169121250510216","61.42218263447285","61.42218263447285","61.42218263447285","71.11363618820906","71.11363618820906","71.11363618820906","62.85724567156285","62.85724567156285","62.85724567156285","62.312738448381424","62.312738448381424","62.312738448381424","76.94143462181091","76.94143462181091","76.94143462181091","50.9509099740535","50.9509099740535","50.9509099740535","58.31205825135112","58.31205825135112","58.31205825135112","66.90762999281287","66.90762999281287","66.90762999281287"
"922","33.04667204292491","33.04667204292491","33.04667204292491","38.71658717095852","38.71658717095852","38.71658717095852","71.95796912908554","71.95796912908554","71.95796912908554","72.14999377727509","72.14999377727509","72.14999377727509","63.22343409061432","63.22343409061432","63.22343409061432","73.50222152471542","73.50222152471542","73.50222152471542","20.171490538865328","20.171490538865328","20.171490538865328","73.56769275665283","73.56769275665283","73.56769275665283","67.26249071955681","67.26249071955681","67.26249071955681","62.46205630898476","62.46205630898476","62.46205630898476"
"923","44.26061064749956","44.26061064749956","44.26061064749956","54.09189788904041","54.09189788904041","54.09189788904041","0.19258236419409513","0.19258236419409513","0.19258236419409513","62.406804859638214","62.406804859638214","62.406804859638214","34.714841244742274","34.714841244742274","34.714841244742274","58.504051484167576","58.504051484167576","58.504051484167576","54.02327720820904","54.02327720820904","54.02327720820904","-26.620215888135135","-26.620215888135135","-26.620215888135135","55.58604957163334","55.58604957163334","55.58604957163334","59.690449856221676","59.690449856221676","59.690449856221676"
"924","55.42619439959526","55.42619439959526","55.42619439959526","9.445114571601152","9.445114571601152","9.445114571601152","59.13416489958763","59.13416489958763","59.13416489958763","-48.34443027561065","-48.34443027561065","-48.34443027561065","-8.242691796272993","-8.242691796272993","-8.242691796272993","50.108706433326006","50.108706433326006","50.108706433326006","74.08826130628586","74.08826130628586","74.08826130628586","75.36202735081315","75.36202735081315","75.36202735081315","67.49398176372051","67.49398176372051","67.49398176372051","72.23018898069859","72.23018898069859","72.23018898069859"
"925","","","","27.74382045120001","27.74382045120001","27.74382045120001","","","","","","","","","","-21.986792992800474","-21.986792992800474","-21.986792992800474","","","","","","","","","","","",""
"926","-32.18187298311386","-32.18187298311386","-32.18187298311386","","","","58.02985958382487","58.02985958382487","58.02985958382487","71.3001754283905","71.3001754283905","71.3001754283905","8.101281673458288","8.101281673458288","8.101281673458288","","","","73.90802317857742","73.90802317857742","73.90802317857742","63.77335521951318","63.77335521951318","63.77335521951318","63.96751469373703","63.96751469373703","63.96751469373703","50.3702771961689","50.3702771961689","50.3702771961689"
"927","","","","-19.080793298780918","-19.080793298780918","-19.080793298780918","","","","54.23285745084286","54.23285745084286","54.23285745084286","65.4522742331028","65.4522742331028","65.4522742331028","74.70629680901766","74.70629680901766","74.70629680901766","38.92292454140261","38.92292454140261","38.92292454140261","46.57907083630562","46.57907083630562","46.57907083630562","57.779869601130486","57.779869601130486","57.779869601130486","70.39491328597069","70.39491328597069","70.39491328597069"
"928","41.56627470254898","41.56627470254898","41.56627470254898","46.71990799624473","46.71990799624473","46.71990799624473","78.6899137198925","78.6899137198925","78.6899137198925","60.38604614138603","60.38604614138603","60.38604614138603","68.9303898960352","68.9303898960352","68.9303898960352","52.51226073503494","52.51226073503494","52.51226073503494","71.70036141760647","71.70036141760647","71.70036141760647","67.44697740674019","67.44697740674019","67.44697740674019","74.1791368946433","74.1791368946433","74.1791368946433","","",""
"929","16.595730412751436","16.595730412751436","16.595730412751436","-11.272672996390611","-11.272672996390611","-11.272672996390611","55.359439237974584","55.359439237974584","55.359439237974584","61.572518944740295","61.572518944740295","61.572518944740295","42.004011020064354","42.004011020064354","42.004011020064354","71.03823101520538","71.03823101520538","71.03823101520538","76.5722416229546","76.5722416229546","76.5722416229546","62.33900076895952","62.33900076895952","62.33900076895952","50.40422040224075","50.40422040224075","50.40422040224075","37.83761152997613","37.83761152997613","37.83761152997613"
